id,ring_name
4707477920,tape_B21
4707477824,tape_B21
4707478112,tape_B21
4707478016,tape_B21
4707478304,tape_B21
4707477392,tape_B21
4707493008,tape_B22
4707493200,tape_B22
4707493104,tape_B22
4707493392,tape_B22
4707493296,tape_B22
4707493584,tape_B22
4707493488,tape_B22
4707493776,tape_B22
4707493680,tape_B22
4707493968,tape_B22
4707495888,tape_B22
4707508672,tape_B23
4707508864,tape_B23
4707508768,tape_B23
4707509056,tape_B23
4707508960,tape_B23
4707509248,tape_B23
4707509152,tape_B23
4707509440,tape_B23
4707509344,tape_B23
4707509632,tape_B23
4707511552,tape_B23
4707511984,tape_B24
4707512176,tape_B24
4707512080,tape_B24
4707524720,tape_B24
4707512272,tape_B24
4707524912,tape_B24
4707524816,tape_B24
4707525104,tape_B24
4707525008,tape_B24
4707525296,tape_B24
4707527216,tape_B24
4707527648,tape_B25
4707527840,tape_B25
4707527744,tape_B25
4707528032,tape_B25
4707527936,tape_B25
4707528224,tape_B25
4707528128,tape_B25
4707528416,tape_B25
4707528320,tape_B25
4707528608,tape_B25
4707542880,tape_B25
4707543312,tape_B26
4707543504,tape_B26
4707543408,tape_B26
4707543696,tape_B26
4707543600,tape_B26
4707543888,tape_B26
4707543792,tape_B26
4707544080,tape_B26
4707543984,tape_B26
4707544272,tape_B26
4707562640,tape_B26
4707563072,tape_B27
4707563264,tape_B27
4707563168,tape_B27
4707563456,tape_B27
4707563360,tape_B27
4707563648,tape_B27
4707563552,tape_B27
4707563840,tape_B27
4707563744,tape_B27
4707564032,tape_B27
4707563120,tape_B27
4707586928,tape_B28
4707587120,tape_B28
4707587024,tape_B28
4707587312,tape_B28
4707587216,tape_B28
4707587504,tape_B28
4707587408,tape_B28
4707587696,tape_B28
4707587600,tape_B28
4707587888,tape_B28
4707589808,tape_B28
4707602592,tape_B29
4707602784,tape_B29
4707602688,tape_B29
4707602976,tape_B29
4707602880,tape_B29
4707603168,tape_B29
4707603072,tape_B29
4707603360,tape_B29
4707603264,tape_B29
4707603552,tape_B29
4707605472,tape_B29
4707302992,tape_020
4707303136,tape_020
4707303040,tape_020
4707303328,tape_020
4707303232,tape_020
4707475616,tape_020
4707475520,tape_020
4707475808,tape_020
4707475712,tape_020
4707476000,tape_020
4707476096,tape_020
4707478400,tape_021
4707478544,tape_021
4707478448,tape_021
4707478736,tape_021
4707478640,tape_021
4707478928,tape_021
4707478832,tape_021
4707479120,tape_021
4707479024,tape_021
4707479312,tape_021
4707492768,tape_021
4707494064,tape_022
4707494208,tape_022
4707494112,tape_022
4707494400,tape_022
4707494304,tape_022
4707494592,tape_022
4707494496,tape_022
4707494784,tape_022
4707494688,tape_022
4707494976,tape_022
4707508432,tape_022
4707509728,tape_023
4707509872,tape_023
4707509776,tape_023
4707510064,tape_023
4707509968,tape_023
4707510256,tape_023
4707510160,tape_023
4707510448,tape_023
4707510352,tape_023
4707510640,tape_023
4707508720,tape_023
4707525200,tape_024
4707525536,tape_024
4707525440,tape_024
4707525728,tape_024
4707525632,tape_024
4707525920,tape_024
4707525824,tape_024
4707526112,tape_024
4707526016,tape_024
4707526304,tape_024
4707525392,tape_024
4707527696,tape_025
4707541200,tape_025
4707541104,tape_025
4707541392,tape_025
4707541296,tape_025
4707541584,tape_025
4707541488,tape_025
4707541776,tape_025
4707541680,tape_025
4707541968,tape_025
4707541056,tape_025
4707544368,tape_026
4707544512,tape_026
4707544416,tape_026
4707544704,tape_026
4707544608,tape_026
4707544896,tape_026
4707544800,tape_026
4707561536,tape_026
4707544992,tape_026
4707561728,tape_026
4707561824,tape_026
4707564128,tape_027
4707564272,tape_027
4707564176,tape_027
4707564464,tape_027
4707564368,tape_027
4707564656,tape_027
4707564560,tape_027
4707564848,tape_027
4707564752,tape_027
4707565040,tape_027
4707586688,tape_027
4707587984,tape_028
4707588128,tape_028
4707588032,tape_028
4707588320,tape_028
4707588224,tape_028
4707588512,tape_028
4707588416,tape_028
4707588704,tape_028
4707588608,tape_028
4707588896,tape_028
4707586976,tape_028
4707603648,tape_029
4707603792,tape_029
4707603696,tape_029
4707603984,tape_029
4707603888,tape_029
4707604176,tape_029
4707604080,tape_029
4707604368,tape_029
4707604272,tape_029
4707604560,tape_029
4707602640,tape_029
4707475904,tape_120
4707476240,tape_120
4707476144,tape_120
4707476432,tape_120
4707476336,tape_120
4707476624,tape_120
4707476528,tape_120
4707476816,tape_120
4707476720,tape_120
4707477008,tape_120
4707477200,tape_120
4707479408,tape_121
4707491904,tape_121
4707479456,tape_121
4707492096,tape_121
4707492000,tape_121
4707492288,tape_121
4707492192,tape_121
4707492480,tape_121
4707492384,tape_121
4707492672,tape_121
4707492864,tape_121
4707495072,tape_122
4707495216,tape_122
4707495120,tape_122
4707495408,tape_122
4707495312,tape_122
4707495600,tape_122
4707495504,tape_122
4707495792,tape_122
4707495696,tape_122
4707508336,tape_122
4707508528,tape_122
4707510736,tape_123
4707510880,tape_123
4707510784,tape_123
4707511072,tape_123
4707510976,tape_123
4707511264,tape_123
4707511168,tape_123
4707511456,tape_123
4707511360,tape_123
4707511648,tape_123
4707511840,tape_123
4707526400,tape_124
4707526544,tape_124
4707526448,tape_124
4707526736,tape_124
4707526640,tape_124
4707526928,tape_124
4707526832,tape_124
4707527120,tape_124
4707527024,tape_124
4707527312,tape_124
4707527504,tape_124
4707542064,tape_125
4707542208,tape_125
4707542112,tape_125
4707542400,tape_125
4707542304,tape_125
4707542592,tape_125
4707542496,tape_125
4707542784,tape_125
4707542688,tape_125
4707542976,tape_125
4707543168,tape_125
4707561632,tape_126
4707561968,tape_126
4707561872,tape_126
4707562160,tape_126
4707562064,tape_126
4707562352,tape_126
4707562256,tape_126
4707562544,tape_126
4707562448,tape_126
4707562736,tape_126
4707562928,tape_126
4707565136,tape_127
4707565280,tape_127
4707565184,tape_127
4707565472,tape_127
4707565376,tape_127
4707586208,tape_127
4707586112,tape_127
4707586400,tape_127
4707586304,tape_127
4707586592,tape_127
4707586784,tape_127
4707588992,tape_128
4707589136,tape_128
4707589040,tape_128
4707589328,tape_128
4707589232,tape_128
4707589520,tape_128
4707589424,tape_128
4707589712,tape_128
4707589616,tape_128
4707589904,tape_128
4707590096,tape_128
4707604656,tape_129
4707604800,tape_129
4707604704,tape_129
4707604992,tape_129
4707604896,tape_129
4707605184,tape_129
4707605088,tape_129
4707605376,tape_129
4707605280,tape_129
4707605568,tape_129
4707605760,tape_129
4707605904,tape_CB20
4707606096,tape_CB20
4707606000,tape_CB20
4707606288,tape_CB20
4707606192,tape_CB20
4707606480,tape_CB20
4707606384,tape_CB20
4707705040,tape_CB20
4707704944,tape_CB20
4707705232,tape_CB20
4707707152,tape_CB20
4707707584,tape_CB21
4707707776,tape_CB21
4707707680,tape_CB21
4707707968,tape_CB21
4707707872,tape_CB21
4707708160,tape_CB21
4707708064,tape_CB21
4707708352,tape_CB21
4707708256,tape_CB21
4707708544,tape_CB21
4707726912,tape_CB21
4707727344,tape_CB22
4707727536,tape_CB22
4707727440,tape_CB22
4707727728,tape_CB22
4707727632,tape_CB22
4707727920,tape_CB22
4707727824,tape_CB22
4707728112,tape_CB22
4707728016,tape_CB22
4707728304,tape_CB22
4707746672,tape_CB22
4707747104,tape_CB23
4707747296,tape_CB23
4707747200,tape_CB23
4707747488,tape_CB23
4707747392,tape_CB23
4707747680,tape_CB23
4707747584,tape_CB23
4707747872,tape_CB23
4707747776,tape_CB23
4707748064,tape_CB23
4707747152,tape_CB23
4707766864,tape_CB24
4707767056,tape_CB24
4707766960,tape_CB24
4707767248,tape_CB24
4707767152,tape_CB24
4707767440,tape_CB24
4707767344,tape_CB24
4707767632,tape_CB24
4707767536,tape_CB24
4707767824,tape_CB24
4707769744,tape_CB24
4707770176,tape_CB25
4707782720,tape_CB25
4707770272,tape_CB25
4707782912,tape_CB25
4707782816,tape_CB25
4707783104,tape_CB25
4707783008,tape_CB25
4707783296,tape_CB25
4707783200,tape_CB25
4707783488,tape_CB25
4707785408,tape_CB25
4707785840,tape_CB26
4707786032,tape_CB26
4707785936,tape_CB26
4707786224,tape_CB26
4707786128,tape_CB26
4707786416,tape_CB26
4707786320,tape_CB26
4707786608,tape_CB26
4707786512,tape_CB26
4707799152,tape_CB26
4707801072,tape_CB26
4707801504,tape_CB27
4707801696,tape_CB27
4707801600,tape_CB27
4707801888,tape_CB27
4707801792,tape_CB27
4707802080,tape_CB27
4707801984,tape_CB27
4707802272,tape_CB27
4707802176,tape_CB27
4707802464,tape_CB27
4707820832,tape_CB27
4707821264,tape_CB28
4707821456,tape_CB28
4707821360,tape_CB28
4707821648,tape_CB28
4707821552,tape_CB28
4707821840,tape_CB28
4707821744,tape_CB28
4707822032,tape_CB28
4707821936,tape_CB28
4707822224,tape_CB28
4707821312,tape_CB28
4707841024,tape_CB29
4707841216,tape_CB29
4707841120,tape_CB29
4707841408,tape_CB29
4707841312,tape_CB29
4707841600,tape_CB29
4707841504,tape_CB29
4707841792,tape_CB29
4707841696,tape_CB29
4707841984,tape_CB29
4707843904,tape_CB29
4707705136,tape_C020
4707705472,tape_C020
4707705376,tape_C020
4707705664,tape_C020
4707705568,tape_C020
4707705856,tape_C020
4707705760,tape_C020
4707706048,tape_C020
4707705952,tape_C020
4707706240,tape_C020
4707705328,tape_C020
4707708640,tape_C021
4707708784,tape_C021
4707708688,tape_C021
4707725424,tape_C021
4707708880,tape_C021
4707725616,tape_C021
4707725520,tape_C021
4707725808,tape_C021
4707725712,tape_C021
4707726000,tape_C021
4707726096,tape_C021
4707728400,tape_C022
4707728544,tape_C022
4707728448,tape_C022
4707728736,tape_C022
4707728640,tape_C022
4707728928,tape_C022
4707728832,tape_C022
4707729120,tape_C022
4707729024,tape_C022
4707729312,tape_C022
4707745856,tape_C022
4707748160,tape_C023
4707748304,tape_C023
4707748208,tape_C023
4707748496,tape_C023
4707748400,tape_C023
4707748688,tape_C023
4707748592,tape_C023
4707748880,tape_C023
4707748784,tape_C023
4707749072,tape_C023
4707766624,tape_C023
4707767920,tape_C024
4707768064,tape_C024
4707767968,tape_C024
4707768256,tape_C024
4707768160,tape_C024
4707768448,tape_C024
4707768352,tape_C024
4707768640,tape_C024
4707768544,tape_C024
4707768832,tape_C024
4707766912,tape_C024
4707783392,tape_C025
4707783728,tape_C025
4707783632,tape_C025
4707783920,tape_C025
4707783824,tape_C025
4707784112,tape_C025
4707784016,tape_C025
4707784304,tape_C025
4707784208,tape_C025
4707784496,tape_C025
4707783584,tape_C025
4707785888,tape_C026
4707799392,tape_C026
4707799296,tape_C026
4707799584,tape_C026
4707799488,tape_C026
4707799776,tape_C026
4707799680,tape_C026
4707799968,tape_C026
4707799872,tape_C026
4707800160,tape_C026
4707799248,tape_C026
4707802560,tape_C027
4707802704,tape_C027
4707802608,tape_C027
4707802896,tape_C027
4707802800,tape_C027
4707803088,tape_C027
4707802992,tape_C027
4707819728,tape_C027
4707819632,tape_C027
4707819920,tape_C027
4707820016,tape_C027
4707822320,tape_C028
4707822464,tape_C028
4707822368,tape_C028
4707822656,tape_C028
4707822560,tape_C028
4707822848,tape_C028
4707822752,tape_C028
4707823040,tape_C028
4707822944,tape_C028
4707823232,tape_C028
4707840784,tape_C028
4707842080,tape_C029
4707842224,tape_C029
4707842128,tape_C029
4707842416,tape_C029
4707842320,tape_C029
4707842608,tape_C029
4707842512,tape_C029
4707842800,tape_C029
4707842704,tape_C029
4707842992,tape_C029
4707856448,tape_C029
4707706336,tape_C120
4707706480,tape_C120
4707706384,tape_C120
4707706672,tape_C120
4707706576,tape_C120
4707706864,tape_C120
4707706768,tape_C120
4707707056,tape_C120
4707706960,tape_C120
4707707248,tape_C120
4707707440,tape_C120
4707725904,tape_C121
4707726240,tape_C121
4707726144,tape_C121
4707726432,tape_C121
4707726336,tape_C121
4707726624,tape_C121
4707726528,tape_C121
4707726816,tape_C121
4707726720,tape_C121
4707727008,tape_C121
4707727200,tape_C121
4707727392,tape_C122
4707746000,tape_C122
4707745904,tape_C122
4707746192,tape_C122
4707746096,tape_C122
4707746384,tape_C122
4707746288,tape_C122
4707746576,tape_C122
4707746480,tape_C122
4707746768,tape_C122
4707746960,tape_C122
4707749168,tape_C123
4707749312,tape_C123
4707749216,tape_C123
4707749504,tape_C123
4707749408,tape_C123
4707749696,tape_C123
4707749600,tape_C123
4707766336,tape_C123
4707749792,tape_C123
4707766528,tape_C123
4707766720,tape_C123
4707768928,tape_C124
4707769072,tape_C124
4707768976,tape_C124
4707769264,tape_C124
4707769168,tape_C124
4707769456,tape_C124
4707769360,tape_C124
4707769648,tape_C124
4707769552,tape_C124
4707769840,tape_C124
4707770032,tape_C124
4707784592,tape_C125
4707784736,tape_C125
4707784640,tape_C125
4707784928,tape_C125
4707784832,tape_C125
4707785120,tape_C125
4707785024,tape_C125
4707785312,tape_C125
4707785216,tape_C125
4707785504,tape_C125
4707785696,tape_C125
4707800256,tape_C126
4707800400,tape_C126
4707800304,tape_C126
4707800592,tape_C126
4707800496,tape_C126
4707800784,tape_C126
4707800688,tape_C126
4707800976,tape_C126
4707800880,tape_C126
4707801168,tape_C126
4707801360,tape_C126
4707819824,tape_C127
4707820160,tape_C127
4707820064,tape_C127
4707820352,tape_C127
4707820256,tape_C127
4707820544,tape_C127
4707820448,tape_C127
4707820736,tape_C127
4707820640,tape_C127
4707820928,tape_C127
4707821120,tape_C127
4707823328,tape_C128
4707823472,tape_C128
4707823376,tape_C128
4707840112,tape_C128
4707823568,tape_C128
4707840304,tape_C128
4707840208,tape_C128
4707840496,tape_C128
4707840400,tape_C128
4707840688,tape_C128
4707840880,tape_C128
4707843088,tape_C129
4707843232,tape_C129
4707843136,tape_C129
4707843424,tape_C129
4707843328,tape_C129
4707843616,tape_C129
4707843520,tape_C129
4707843808,tape_C129
4707843712,tape_C129
4707844000,tape_C129
4707856544,tape_C129
4707856640,RiBB
4707856832,RiBB
4707856736,RiBB
4707857024,RiBB
4707856928,RiBB
4707857216,RiBB
4707857120,RiBB
4707857408,RiBB
4707857312,RiBB
4707857600,RiBB
4707857504,RiBB
4707857744,Ri0B
4707857936,Ri0B
4707857840,Ri0B
4707858128,Ri0B
4707858032,Ri0B
4707858320,Ri0B
4707858224,Ri0B
4707858512,Ri0B
4707858416,Ri0B
4707858704,Ri0B
4707858608,Ri0B
4707858848,Ri1B
4707859040,Ri1B
4707858944,Ri1B
4707859232,Ri1B
4707859136,Ri1B
4707859424,Ri1B
4707859328,Ri1B
4707859616,Ri1B
4707859520,Ri1B
4707859808,Ri1B
4707859712,Ri1B
4707859952,Rq0BB
4707860144,Rq0BB
4707860048,Rq0BB
4707860336,Rq0BB
4707860240,Rq0BB
4708638832,Rq0BB
4707860432,Rq0BB
4708639024,Rq0BB
4708638928,Rq0BB
4708639216,Rq0BB
4707860000,Rq0BB
4708640464,Rq00B
4708640656,Rq00B
4708640560,Rq00B
4708640848,Rq00B
4708640752,Rq00B
4708641040,Rq00B
4708640944,Rq00B
4708641232,Rq00B
4708641136,Rq00B
4708641424,Rq00B
4708641328,Rq00B
4708642672,Rq01B
4708655216,Rq01B
4708642768,Rq01B
4708655408,Rq01B
4708655312,Rq01B
4708655600,Rq01B
4708655504,Rq01B
4708655792,Rq01B
4708655696,Rq01B
4708655984,Rq01B
4708642720,Rq01B
4708639360,Rq0bisBB
4708639552,Rq0bisBB
4708639456,Rq0bisBB
4708639744,Rq0bisBB
4708639648,Rq0bisBB
4708639936,Rq0bisBB
4708639840,Rq0bisBB
4708640128,Rq0bisBB
4708640032,Rq0bisBB
4708640320,Rq0bisBB
4708640224,Rq0bisBB
4708641568,Rq0bis0B
4708641760,Rq0bis0B
4708641664,Rq0bis0B
4708641952,Rq0bis0B
4708641856,Rq0bis0B
4708642144,Rq0bis0B
4708642048,Rq0bis0B
4708642336,Rq0bis0B
4708642240,Rq0bis0B
4708642528,Rq0bis0B
4708642432,Rq0bis0B
4708656128,Rq0bis1B
4708656320,Rq0bis1B
4708656224,Rq0bis1B
4708656512,Rq0bis1B
4708656416,Rq0bis1B
4708656704,Rq0bis1B
4708656608,Rq0bis1B
4708656896,Rq0bis1B
4708656800,Rq0bis1B
4708657088,Rq0bis1B
4708656992,Rq0bis1B
4708657232,Rq1BB
4708657424,Rq1BB
4708657328,Rq1BB
4708657616,Rq1BB
4708657520,Rq1BB
4708657808,Rq1BB
4708657712,Rq1BB
4708658000,Rq1BB
4708657904,Rq1BB
4708658192,Rq1BB
4708658096,Rq1BB
4708671792,Rq1B0
4708671984,Rq1B0
4708671888,Rq1B0
4708672176,Rq1B0
4708672080,Rq1B0
4708672368,Rq1B0
4708672272,Rq1B0
4708672560,Rq1B0
4708672464,Rq1B0
4708672752,Rq1B0
4708672656,Rq1B0
4708674000,Rq1B1
4708674192,Rq1B1
4708674096,Rq1B1
4708674384,Rq1B1
4708674288,Rq1B1
4708674576,Rq1B1
4708674480,Rq1B1
4708674768,Rq1B1
4708674672,Rq1B1
4708674960,Rq1B1
4708674864,Rq1B1
4708688560,Rq10B
4708688752,Rq10B
4708688656,Rq10B
4708688944,Rq10B
4708688848,Rq10B
4708689136,Rq10B
4708689040,Rq10B
4708689328,Rq10B
4708689232,Rq10B
4708689520,Rq10B
4708689424,Rq10B
4708690768,Rq100
4708690960,Rq100
4708690864,Rq100
4708691152,Rq100
4708691056,Rq100
4708691344,Rq100
4708691248,Rq100
4708691536,Rq100
4708691440,Rq100
4708691728,Rq100
4708691632,Rq100
4708709424,Rq101
4708709616,Rq101
4708709520,Rq101
4708709808,Rq101
4708709712,Rq101
4708710000,Rq101
4708709904,Rq101
4708710192,Rq101
4708710096,Rq101
4708710384,Rq101
4708710288,Rq101
4708711632,Rq11B
4708711824,Rq11B
4708711728,Rq11B
4708712016,Rq11B
4708711920,Rq11B
4708712208,Rq11B
4708712112,Rq11B
4708712400,Rq11B
4708712304,Rq11B
4708729040,Rq11B
4708711680,Rq11B
4708730288,Rq110
4708730480,Rq110
4708730384,Rq110
4708730672,Rq110
4708730576,Rq110
4708730864,Rq110
4708730768,Rq110
4708731056,Rq110
4708730960,Rq110
4708731248,Rq110
4708731152,Rq110
4708732496,Rq111
4708732688,Rq111
4708732592,Rq111
4708732880,Rq111
4708732784,Rq111
4708749520,Rq111
4708749424,Rq111
4708749712,Rq111
4708749616,Rq111
4708749904,Rq111
4708732544,Rq111
4708658336,Rq1bisBB
4708658528,Rq1bisBB
4708658432,Rq1bisBB
4708658720,Rq1bisBB
4708658624,Rq1bisBB
4708658912,Rq1bisBB
4708658816,Rq1bisBB
4708659104,Rq1bisBB
4708659008,Rq1bisBB
4708671648,Rq1bisBB
4708658384,Rq1bisBB
4708672896,Rq1bisB0
4708673088,Rq1bisB0
4708672992,Rq1bisB0
4708673280,Rq1bisB0
4708673184,Rq1bisB0
4708673472,Rq1bisB0
4708673376,Rq1bisB0
4708673664,Rq1bisB0
4708673568,Rq1bisB0
4708673856,Rq1bisB0
4708673760,Rq1bisB0
4708675104,Rq1bisB1
4708675296,Rq1bisB1
4708675200,Rq1bisB1
4708675488,Rq1bisB1
4708675392,Rq1bisB1
4708688032,Rq1bisB1
4708687936,Rq1bisB1
4708688224,Rq1bisB1
4708688128,Rq1bisB1
4708688416,Rq1bisB1
4708675152,Rq1bisB1
4708689664,Rq1bis0B
4708689856,Rq1bis0B
4708689760,Rq1bis0B
4708690048,Rq1bis0B
4708689952,Rq1bis0B
4708690240,Rq1bis0B
4708690144,Rq1bis0B
4708690432,Rq1bis0B
4708690336,Rq1bis0B
4708690624,Rq1bis0B
4708690528,Rq1bis0B
4708691872,Rq1bis00
4708708512,Rq1bis00
4708708416,Rq1bis00
4708708704,Rq1bis00
4708708608,Rq1bis00
4708708896,Rq1bis00
4708708800,Rq1bis00
4708709088,Rq1bis00
4708708992,Rq1bis00
4708709280,Rq1bis00
4708691920,Rq1bis00
4708710528,Rq1bis01
4708710720,Rq1bis01
4708710624,Rq1bis01
4708710912,Rq1bis01
4708710816,Rq1bis01
4708711104,Rq1bis01
4708711008,Rq1bis01
4708711296,Rq1bis01
4708711200,Rq1bis01
4708711488,Rq1bis01
4708711392,Rq1bis01
4708729184,Rq1bis1B
4708729376,Rq1bis1B
4708729280,Rq1bis1B
4708729568,Rq1bis1B
4708729472,Rq1bis1B
4708729760,Rq1bis1B
4708729664,Rq1bis1B
4708729952,Rq1bis1B
4708729856,Rq1bis1B
4708730144,Rq1bis1B
4708730048,Rq1bis1B
4708731392,Rq1bis10
4708731584,Rq1bis10
4708731488,Rq1bis10
4708731776,Rq1bis10
4708731680,Rq1bis10
4708731968,Rq1bis10
4708731872,Rq1bis10
4708732160,Rq1bis10
4708732064,Rq1bis10
4708732352,Rq1bis10
4708732256,Rq1bis10
4708750048,Rq1bis11
4708750240,Rq1bis11
4708750144,Rq1bis11
4708750432,Rq1bis11
4708750336,Rq1bis11
4708750624,Rq1bis11
4708750528,Rq1bis11
4708750816,Rq1bis11
4708750720,Rq1bis11
4708751008,Rq1bis11
4708750912,Rq1bis11
4708751152,Rq2BB
4708751344,Rq2BB
4708751248,Rq2BB
4708751536,Rq2BB
4708751440,Rq2BB
4708751728,Rq2BB
4708751632,Rq2BB
4708751920,Rq2BB
4708751824,Rq2BB
4708752112,Rq2BB
4708752016,Rq2BB
4708753360,Rq2B0
4708770000,Rq2B0
4708769904,Rq2B0
4708770192,Rq2B0
4708770096,Rq2B0
4708770384,Rq2B0
4708770288,Rq2B0
4708770576,Rq2B0
4708770480,Rq2B0
4708770768,Rq2B0
4708770672,Rq2B0
4708772016,Rq2B1
4708772208,Rq2B1
4708772112,Rq2B1
4708772400,Rq2B1
4708772304,Rq2B1
4708772592,Rq2B1
4708772496,Rq2B1
4708772784,Rq2B1
4708772688,Rq2B1
4708772976,Rq2B1
4708772880,Rq2B1
4708786576,Rq20B
4708786768,Rq20B
4708786672,Rq20B
4708786960,Rq20B
4708786864,Rq20B
4708787152,Rq20B
4708787056,Rq20B
4708787344,Rq20B
4708787248,Rq20B
4708787536,Rq20B
4708787440,Rq20B
4708788784,Rq200
4708788976,Rq200
4708788880,Rq200
4708789168,Rq200
4708789072,Rq200
4708789360,Rq200
4708789264,Rq200
4708789552,Rq200
4708789456,Rq200
4708789744,Rq200
4708789648,Rq200
4708803344,Rq201
4708803536,Rq201
4708803440,Rq201
4708803728,Rq201
4708803632,Rq201
4708803920,Rq201
4708803824,Rq201
4708804112,Rq201
4708804016,Rq201
4708804304,Rq201
4708804208,Rq201
4708805552,Rq21B
4708805744,Rq21B
4708805648,Rq21B
4708805936,Rq21B
4708805840,Rq21B
4708806128,Rq21B
4708806032,Rq21B
4708806320,Rq21B
4708806224,Rq21B
4708806512,Rq21B
4708806416,Rq21B
4708820112,Rq210
4708820304,Rq210
4708820208,Rq210
4708820496,Rq210
4708820400,Rq210
4708820688,Rq210
4708820592,Rq210
4708820880,Rq210
4708820784,Rq210
4708821072,Rq210
4708820976,Rq210
4708822320,Rq211
4708822512,Rq211
4708822416,Rq211
4708822704,Rq211
4708822608,Rq211
4708822896,Rq211
4708822800,Rq211
4708839536,Rq211
4708822992,Rq211
4708839728,Rq211
4708822368,Rq211
4708752256,Rq2bisBB
4708752448,Rq2bisBB
4708752352,Rq2bisBB
4708752640,Rq2bisBB
4708752544,Rq2bisBB
4708752832,Rq2bisBB
4708752736,Rq2bisBB
4708753024,Rq2bisBB
4708752928,Rq2bisBB
4708753216,Rq2bisBB
4708753120,Rq2bisBB
4708770912,Rq2bisB0
4708771104,Rq2bisB0
4708771008,Rq2bisB0
4708771296,Rq2bisB0
4708771200,Rq2bisB0
4708771488,Rq2bisB0
4708771392,Rq2bisB0
4708771680,Rq2bisB0
4708771584,Rq2bisB0
4708771872,Rq2bisB0
4708771776,Rq2bisB0
4708773120,Rq2bisB1
4708773312,Rq2bisB1
4708773216,Rq2bisB1
4708773504,Rq2bisB1
4708773408,Rq2bisB1
4708773696,Rq2bisB1
4708773600,Rq2bisB1
4708786240,Rq2bisB1
4708773792,Rq2bisB1
4708786432,Rq2bisB1
4708773168,Rq2bisB1
4708787680,Rq2bis0B
4708787872,Rq2bis0B
4708787776,Rq2bis0B
4708788064,Rq2bis0B
4708787968,Rq2bis0B
4708788256,Rq2bis0B
4708788160,Rq2bis0B
4708788448,Rq2bis0B
4708788352,Rq2bis0B
4708788640,Rq2bis0B
4708788544,Rq2bis0B
4708789888,Rq2bis00
4708790080,Rq2bis00
4708789984,Rq2bis00
4708802624,Rq2bis00
4708790176,Rq2bis00
4708802816,Rq2bis00
4708802720,Rq2bis00
4708803008,Rq2bis00
4708802912,Rq2bis00
4708803200,Rq2bis00
4708789936,Rq2bis00
4708804448,Rq2bis01
4708804640,Rq2bis01
4708804544,Rq2bis01
4708804832,Rq2bis01
4708804736,Rq2bis01
4708805024,Rq2bis01
4708804928,Rq2bis01
4708805216,Rq2bis01
4708805120,Rq2bis01
4708805408,Rq2bis01
4708805312,Rq2bis01
4708819008,Rq2bis1B
4708819200,Rq2bis1B
4708819104,Rq2bis1B
4708819392,Rq2bis1B
4708819296,Rq2bis1B
4708819584,Rq2bis1B
4708819488,Rq2bis1B
4708819776,Rq2bis1B
4708819680,Rq2bis1B
4708819968,Rq2bis1B
4708819872,Rq2bis1B
4708821216,Rq2bis10
4708821408,Rq2bis10
4708821312,Rq2bis10
4708821600,Rq2bis10
4708821504,Rq2bis10
4708821792,Rq2bis10
4708821696,Rq2bis10
4708821984,Rq2bis10
4708821888,Rq2bis10
4708822176,Rq2bis10
4708822080,Rq2bis10
4708839872,Rq2bis11
4708840064,Rq2bis11
4708839968,Rq2bis11
4708840256,Rq2bis11
4708840160,Rq2bis11
4708840448,Rq2bis11
4708840352,Rq2bis11
4708840640,Rq2bis11
4708840544,Rq2bis11
4708840832,Rq2bis11
4708840736,Rq2bis11
4708840976,Raccept
4708841168,Raccept
4708841072,Raccept
4708841360,Raccept
4708841264,Raccept
4708841552,Raccept
4708841456,Raccept
4708841744,Raccept
4708841648,Raccept
4708841936,Raccept
4708841840,Raccept
4708842080,Rreject
4708842272,Rreject
4708842176,Rreject
4708842464,Rreject
4708842368,Rreject
4708842656,Rreject
4708842560,Rreject
4708842848,Rreject
4708842752,Rreject
4708843040,Rreject
4708842944,Rreject
